geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18111,18,111,Newton,2020-04-20,2020,AN81,0.01355994184832325,8.794070872505234,0.06699824446096347,17.521258995232408
18089,18,089,Lake,2020-04-20,2020,AN81,0.9561070090810627,9.014103177108828,0.5200083562635767,17.508297382495844
18127,18,127,Porter,2020-04-20,2020,AN81,1.7387377149571308,9.010393518366438,0.8036215343540697,17.21726211307909
18091,18,091,LaPorte,2020-04-20,2020,AN81,2.416498756064241,8.886771383031679,0.8755636048632192,16.89806048408269
18115,18,115,Ohio,2020-04-20,2020,AN81,0.5302303659284011,11.403755753907909,4.554425565014594,18.25318957550136
18161,18,161,Union,2020-04-20,2020,AN81,0.12370226957311124,9.917576562763161,2.6465070992482773,17.188731249810704
18029,18,029,Dearborn,2020-04-20,2020,AN81,0.29961211787757086,11.236400170624867,4.306195262119607,18.16669440470511
18005,18,005,Bartholomew,2020-04-20,2020,AN81,0.16795204751215162,11.479873644337477,4.473507091178623,18.486357061517467
18107,18,107,Montgomery,2020-04-20,2020,AN81,0.02447803127737094,9.981926336813874,1.9151036657163452,18.048821905212947
18031,18,031,Decatur,2020-04-20,2020,AN81,0.30100411099424795,11.378560303967042,4.5788561107013255,18.17836080897354
18057,18,057,Hamilton,2020-04-20,2020,AN81,0.003640165277955503,10.618188703802037,3.2625988402997796,17.97388698102838
18081,18,081,Johnson,2020-04-20,2020,AN81,0.5291004911027009,10.952904585034851,3.80923110633084,18.096671753514403
18059,18,059,Hancock,2020-04-20,2020,AN81,0.0828004720100164,10.650720661527284,3.407772303539779,17.89379462695828
18013,18,013,Brown,2020-04-20,2020,AN81,0.16273308484455226,11.591363869126939,4.544309240528193,18.638520218520974
18109,18,109,Morgan,2020-04-20,2020,AN81,0.5936458066274382,10.696447018765681,3.1839269688350633,18.209069966390555
18095,18,095,Madison,2020-04-20,2020,AN81,0.0,10.357507826092668,3.124341193886741,17.590798019389943
18133,18,133,Putnam,2020-04-20,2020,AN81,0.050712657003214145,10.827393678671223,3.546132874853776,18.10874345330263
18063,18,063,Hendricks,2020-04-20,2020,AN81,0.14603770847182637,10.896751475322493,3.873121699123086,17.92047802124621
18011,18,011,Boone,2020-04-20,2020,AN81,0.04370188793419262,10.516534123196688,3.0418504854845887,17.99131909629098
18145,18,145,Shelby,2020-04-20,2020,AN81,0.33629961171961653,11.301900204981346,4.256264338900374,18.347641445087547
18035,18,035,Delaware,2020-04-20,2020,AN81,9.605725849443032E-5,10.417018617594561,3.595129902999883,17.239022572036962
18065,18,065,Henry,2020-04-20,2020,AN81,0.09083079268491766,9.937552603763441,2.5858073842907654,17.28940979684563
18079,18,079,Jennings,2020-04-20,2020,AN81,0.01965756116732673,11.858437701593964,4.981479907685541,18.73549812450913
18071,18,071,Jackson,2020-04-20,2020,AN81,0.03221545140013775,11.674930749251956,4.380248450383053,18.96969578180688
18067,18,067,Howard,2020-04-20,2020,AN81,0.0,10.169041907410849,2.7422314758840156,17.59594657299793
18103,18,103,Miami,2020-04-20,2020,AN81,0.08951315797632348,9.850968102168888,2.3745248165911472,17.327515292751595
18023,18,023,Clinton,2020-04-20,2020,AN81,0.0,10.72123514247993,3.1527000761249844,18.289865200791734
18007,18,007,Benton,2020-04-20,2020,AN81,0.0,9.64799379310297,1.2264313921556098,18.069660974394903
18157,18,157,Tippecanoe,2020-04-20,2020,AN81,0.0,10.92539525069457,3.446105624827136,18.404792690239688
18015,18,015,Carroll,2020-04-20,2020,AN81,0.0,10.454878286457568,2.987119195748259,17.922729446522137
18143,18,143,Scott,2020-04-20,2020,AN81,0.0,12.047275106169604,5.3028200802281,18.791849729437946
18043,18,043,Floyd,2020-04-20,2020,AN81,0.0,13.157896232213533,6.980829459490972,19.3350270598979
18061,18,061,Harrison,2020-04-20,2020,AN81,0.04562845704273445,13.076534994795114,6.386776424981225,19.76638686061469
18019,18,019,Clark,2020-04-20,2020,AN81,0.0,12.855243683770402,6.465613669742645,19.24498365582347
18175,18,175,Washington,2020-04-20,2020,AN81,0.01100860832653184,12.251699576592962,5.0712777687494786,19.43219228531808
